"Lon","Lat","District"
-2.2198966077783,36.9794239332169,NA
-2.21444415727175,36.9794239331929,NA
-2.20899170677398,36.9794239331971,NA
-2.20353925619418,36.9794239332029,NA
-2.19808680573339,36.9794239332113,NA
-2.19263435530094,36.9794239331958,NA
-2.18718190472173,36.9794239331847,NA
-2.18172945423948,36.9794239332065,NA
-2.17627700372084,36.979423933207,NA
-2.17082455328413,36.9794239331872,NA
-2.16537210275458,36.9794239331754,NA
-2.15991965224971,36.9794239331727,NA
-2.15446720176268,36.9794239332071,NA
-2.14901475124343,36.9794239332248,NA
-2.14356230076874,36.9794239331993,NA
-2.13810985020508,36.9794239331864,NA
-2.13265739979632,36.9794239332142,NA
-2.12720494924227,36.9794239332288,NA
-2.12175249870236,36.9794239332039,NA
-2.11630004829465,36.9794239331949,NA
-2.1108475977607,36.9794239331755,NA
-2.10539514717671,36.9794239331738,NA
-2.09994269678602,36.9794239332181,NA
-2.09449024624688,36.9794239332272,NA
-2.08903779576057,36.9794239332019,NA
-2.08358534527762,36.9794239331979,NA
-2.07813289474912,36.9794239332159,NA
-2.07268044425095,36.9794239332296,NA
-2.06722799377571,36.9794239332122,NA
-2.06177554323224,36.9794239331922,NA
-2.05632309269656,36.9794239331978,NA
-2.05087064224489,36.9794239332022,NA
-2.04541819174427,36.9794239332066,NA
-2.03996574131271,36.9794239332117,NA
-2.0345132907334,36.9794239332183,NA
-2.02906084025001,36.9794239331999,NA
-2.02360838968778,36.9794239331847,7
-2.01815593928964,36.979423933201,7
-2.01270348875607,36.9794239331948,NA
-2.00725103824608,36.9794239331944,NA
-2.00179858771107,36.9794239332004,NA
-1.99634613726861,36.979423933214,NA
-1.99089368674383,36.9794239332083,NA
-1.98544123629648,36.9794239332117,NA
-2.52523383571978,36.9847352030172,NA
-2.51978138523444,36.9847352030306,NA
-2.51432893471629,36.9847352030206,NA
-2.50887648432447,36.9847352030157,NA
-2.50342403375949,36.9847352030167,NA
-2.49797158322245,36.9847352030248,NA
-2.49251913274813,36.9847352030411,NA
-2.48706668224489,36.984735203039,NA
-2.4816142317472,36.9847352030198,NA
-2.47616178124759,36.9847352030118,NA
-2.47070933069747,36.984735203016,NA
-2.46525688033883,36.9847352030062,NA
-2.4598044296636,36.9847352030105,NA
-2.45435197929102,36.9847352030302,NA
-2.44889952875369,36.9847352030113,NA
-2.44344707825326,36.9847352030098,NA
-2.43799462774046,36.9847352030266,NA
-2.43254217729122,36.9847352030355,NA
-2.42708972668951,36.9847352030372,NA
-2.42163727626161,36.9847352030056,NA
-2.41618482579128,36.9847352029963,NA
-2.41073237522923,36.9847352030104,NA
-2.40527992473567,36.9847352030215,NA
-2.39982747426045,36.9847352030305,NA
-2.39437502375517,36.9847352030385,NA
-2.38892257321149,36.984735203019,NA
-2.38347012274771,36.9847352030278,NA
-2.37801767227316,36.9847352030385,NA
-2.3725652217792,36.9847352030249,NA
-2.36711277121808,36.9847352030426,NA
-2.36166032079037,36.9847352030377,NA
-2.35620787027948,36.9847352030112,NA
-2.35075541972019,36.9847352030191,NA
-2.3453029691882,36.9847352030346,NA
-2.33985051880148,36.9847352030042,NA
-2.33439806821895,36.984735203011,NA
-2.32894561776623,36.9847352030284,NA
-2.32349316726948,36.9847352030302,NA
-2.31804071672101,36.9847352030446,NA
-2.31258826628047,36.9847352030451,NA
-2.30713581573117,36.9847352030329,NA
-2.30168336527529,36.9847352030088,NA
-2.29623091473763,36.9847352030012,NA
-2.29077846423592,36.984735203011,NA
-2.28532601376312,36.9847352030118,NA
-2.27987356322794,36.9847352030318,NA
-2.27442111278972,36.9847352030448,NA
-2.26896866223302,36.9847352030517,NA
-2.26351621171653,36.9847352030258,NA
-2.25806376127493,36.984735203023,NA
-2.25261131077542,36.9847352030443,NA
-2.24715886020993,36.9847352030082,NA
-2.24170640973918,36.9847352029981,NA
-2.23625395922938,36.9847352030149,NA
-2.2308015088409,36.984735203032,NA
-2.22534905814766,36.9847352030229,NA
-2.21989660781136,36.984735203016,NA
-2.21444415723921,36.9847352030397,NA
-2.20899170679981,36.9847352030399,NA
-2.20353925619333,36.9847352030178,NA
-2.19808680574632,36.9847352030015,NA
-2.1926343552844,36.9847352030193,NA
-2.18718190471616,36.9847352030449,NA
-2.18172945424349,36.9847352030242,NA
-2.17627700373314,36.984735203013,NA
-2.17082455326142,36.9847352030396,NA
-2.16537210277919,36.9847352030501,NA
-2.15991965223653,36.9847352030454,NA
-2.15446720175235,36.9847352030263,NA
-2.14901475123442,36.9847352030213,NA
-2.14356230080159,36.9847352030311,NA
-2.13810985019484,36.9847352030293,NA
-2.13265739978335,36.9847352030167,NA
-2.12720494926711,36.9847352029943,NA
-2.12175249872179,36.9847352029902,NA
-2.1163000482656,36.9847352030055,NA
-2.11084759776543,36.9847352030409,NA
-2.10539514717202,36.9847352030425,NA
-2.09994269677063,36.9847352030113,NA
-2.09449024626129,36.9847352030028,NA
-2.08903779576159,36.9847352030181,NA
-2.083585345264,36.9847352030304,NA
-2.07813289476126,36.9847352030132,NA
-2.07268044424584,36.984735202995,NA
-2.06722799375199,36.9847352030313,NA
-2.0617755432722,36.9847352030406,NA
-2.0563230926735,36.984735203024,NA
-2.05087064224113,36.9847352030371,7
-2.04541819175845,36.9847352030259,7
-2.03996574130185,36.9847352030187,7
-2.03451329073791,36.9847352030162,7
-2.02906084026868,36.9847352030194,7
-2.02360838967745,36.9847352030291,7
-2.01815593929089,36.9847352030188,10
-2.01270348876762,36.9847352030166,10
-2.00725103826667,36.984735202996,10
-2.0017985876976,36.9847352029852,NA
-1.99634613721974,36.9847352030126,NA
-1.99089368678393,36.984735203024,NA
-1.98544123625686,36.9847352030203,NA
-2.52523383573198,36.99004647291,NA
-2.51978138521812,36.9900464728993,NA
-2.5143289347532,36.9900464728958,NA
-2.50887648428784,36.9900464729006,NA
-2.50342403377312,36.9900464729146,NA
-2.49797158324282,36.9900464728842,NA
-2.49251913273208,36.9900464728652,NA
-2.4870666822324,36.9900464728859,NA
-2.48161423177859,36.9900464728927,NA
-2.47616178123779,36.9900464728866,NA
-2.47070933068658,36.9900464728959,NA
-2.4652568803254,36.9900464729217,NA
-2.45980442968773,36.9900464729103,NA
-2.45435197926777,36.9900464728901,NA
-2.44889952876508,36.9900464729167,NA
-2.44344707821391,36.9900464729366,NA
-2.43799462777433,36.9900464729233,NA
-2.43254217727157,36.9900464729052,NA
-2.42708972673985,36.9900464728833,NA
-2.42163727625532,36.9900464728861,NA
-2.4161848257685,36.9900464729145,NA
-2.41073237523022,36.9900464729146,NA
-2.40527992475901,36.9900464728876,11
-2.39982747422087,36.9900464728892,11
-2.39437502373487,36.9900464729205,11
-2.38892257325085,36.9900464729275,11
-2.38347012271956,36.9900464729114,11
-2.37801767230152,36.9900464729004,11
-2.37256522173712,36.990046472923,11
-2.36711277122957,36.9900464729254,11
-2.36166032081213,36.9900464729086,11
-2.35620787026819,36.9900464729281,NA
-2.35075541971602,36.9900464729304,NA
-2.34530296923169,36.9900464728891,NA
-2.33985051880741,36.9900464728871,NA
-2.33439806818583,36.9900464728981,NA
-2.32894561777629,36.9900464728958,NA
-2.3234931672376,36.9900464729083,NA
-2.31804071672933,36.9900464729094,NA
-2.31258826628581,36.9900464728999,NA
-2.30713581573184,36.9900464729081,NA
-2.30168336526992,36.9900464729353,NA
-2.29623091476667,36.9900464729274,NA
-2.29077846421438,36.9900464729127,NA
-2.28532601377295,36.9900464729196,NA
-2.27987356322597,36.9900464728944,13
-2.27442111277451,36.9900464728927,NA
-2.26896866224501,36.990046472888,NA
-2.26351621175408,36.9900464728814,NA
-2.25806376121146,36.9900464729011,NA
-2.25261131077654,36.9900464729207,NA
-2.24715886023267,36.9900464729412,NA
-2.24170640978173,36.9900464729085,NA
-2.23625395920691,36.9900464728786,NA
-2.23080150879391,36.990046472907,NA
-2.2253490582,36.9900464729126,NA
-2.21989660779448,36.9900464728962,NA
-2.21444415723525,36.9900464728862,NA
-2.20899170680751,36.9900464728835,NA
-2.2035392561693,36.9900464729163,NA
-2.19808680577291,36.990046472931,NA
-2.19263435527656,36.9900464729009,NA
-2.18718190471435,36.9900464728816,NA
-2.18172945424632,36.9900464729016,NA
-2.17627700373922,36.990046472907,NA
-2.17082455322753,36.9900464728986,NA
-2.16537210278759,36.9900464729048,NA
-2.15991965224411,36.9900464728991,NA
-2.15446720175768,36.9900464729096,NA
-2.14901475123612,36.9900464729101,NA
-2.14356230079845,36.9900464729012,NA
-2.13810985018528,36.9900464729114,NA
-2.13265739980802,36.990046472914,NA
-2.12720494928274,36.9900464729101,NA
-2.12175249868529,36.9900464729278,NA
-2.11630004825915,36.9900464729407,NA
-2.11084759774603,36.9900464729222,NA
-2.10539514722188,36.9900464729006,NA
-2.09994269676302,36.9900464729041,NA
-2.09449024623658,36.9900464729338,NA
-2.0890377957604,36.9900464729355,NA
-2.08358534528505,36.9900464729102,NA
-2.07813289476125,36.9900464729136,NA
-2.07268044426536,36.990046472919,NA
-2.06722799370613,36.9900464729,NA
-2.06177554328504,36.9900464729123,NA
-2.05632309270196,36.9900464729018,7
-2.05087064224212,36.9900464728695,7
-2.04541819177239,36.9900464728709,7
-2.03996574124393,36.9900464729069,7
-2.03451329077404,36.9900464729236,7
-2.02906084023036,36.9900464729218,7
-2.02360838973059,36.9900464729024,10
-2.01815593926704,36.9900464728936,10
-2.01270348874906,36.9900464729236,10
-2.00725103829394,36.9900464729385,10
-2.00179858768586,36.9900464729391,10
-1.99634613725131,36.9900464728988,NA
-1.99089368673209,36.9900464729006,NA
-1.98544123628769,36.9900464729181,NA
-2.52523383576191,36.9953577428784,NA
-2.51978138521436,36.9953577428719,NA
-2.51432893475617,36.9953577428759,NA
-2.50887648425402,36.9953577428914,NA
-2.50342403378463,36.995357742892,NA
-2.49797158325614,36.9953577429062,NA
-2.4925191327456,36.9953577429076,NA
-2.48706668220285,36.9953577428973,NA
-2.48161423178812,36.9953577429037,NA
-2.47616178124264,36.9953577429004,NA
-2.47070933068564,36.9953577428885,NA
-2.46525688031687,36.9953577428689,NA
-2.45980442971194,36.99535774287,NA
-2.45435197928124,36.9953577428656,NA
-2.44889952872454,36.9953577428567,NA
-2.4434470782014,36.9953577428715,NA
-2.43799462783023,36.9953577428564,NA
-2.43254217726877,36.9953577428398,NA
-2.42708972671861,36.9953577428774,NA
-2.42163727625601,36.995357742888,NA
-2.41618482574777,36.9953577428728,11
-2.41073237522844,36.9953577428874,11
-2.40527992477442,36.9953577429055,11
-2.39982747421034,36.9953577429007,11
-2.39437502373857,36.9953577428739,11
-2.38892257326725,36.9953577428537,11
-2.38347012274735,36.9953577428409,11
-2.37801767225535,36.9953577428639,11
-2.37256522174111,36.9953577428689,11
-2.36711277124028,36.995357742857,11
-2.36166032082795,36.9953577428564,11
-2.35620787024611,36.9953577428409,11
-2.35075541969625,36.9953577428661,11
-2.34530296925443,36.9953577429055,11
-2.33985051878776,36.9953577429054,11
-2.33439806820568,36.9953577428943,11
-2.32894561775076,36.9953577429003,NA
-2.32349316729064,36.9953577428698,NA
-2.31804071669198,36.9953577428584,NA
-2.31258826632428,36.9953577428672,NA
-2.30713581567706,36.9953577428696,NA
-2.3016833652878,36.9953577428666,NA
-2.29623091477209,36.9953577428593,13
-2.29077846420599,36.9953577428759,13
-2.2853260137911,36.9953577428626,13
-2.27987356322728,36.9953577428751,13
-2.27442111275774,36.9953577428869,13
-2.26896866225029,36.9953577428991,13
-2.26351621173827,36.9953577429126,NA
-2.25806376125684,36.9953577428735,NA
-2.25261131071431,36.995357742865,NA
-2.24715886027057,36.9953577428605,NA
-2.24170640979292,36.995357742861,NA
-2.23625395918991,36.9953577428947,NA
-2.23080150878906,36.9953577428806,NA
-2.22534905820592,36.9953577428743,NA
-2.21989660780991,36.9953577428767,NA
-2.21444415721679,36.9953577428887,NA
-2.20899170679567,36.9953577429113,NA
-2.20353925616266,36.9953577428905,NA
-2.19808680577003,36.9953577428821,NA
-2.19263435531794,36.995357742887,NA
-2.187181904715,36.9953577428787,NA
-2.18172945420476,36.9953577428855,NA
-2.17627700377959,36.9953577428809,NA
-2.17082455322295,36.9953577428659,NA
-2.16537210277853,36.9953577428686,NA
-2.15991965222929,36.99535774289,NA
-2.15446720177739,36.9953577428762,NA
-2.14901475124732,36.9953577428555,NA
-2.14356230075789,36.9953577428837,NA
-2.138109850217,36.9953577428793,NA
-2.1326573997854,36.9953577428706,NA
-2.12720494928789,36.995357742886,NA
-2.12175249867519,36.9953577428716,NA
-2.11630004827418,36.9953577428555,NA
-2.11084759774304,36.9953577428661,NA
-2.10539514724135,36.9953577428769,NA
-2.09994269672007,36.9953577428887,NA
-2.09449024625523,36.995357742875,NA
-2.08903779575576,36.995357742864,NA
-2.08358534529757,36.9953577428842,NA
-2.07813289474787,36.9953577428814,NA
-2.07268044426651,36.995357742884,NA
-2.06722799372045,36.9953577428928,NA
-2.06177554326958,36.9953577428813,7
-2.05632309273889,36.9953577428777,7
-2.05087064224659,36.9953577428829,7
-2.04541819174309,36.9953577428978,7
-2.03996574122137,36.9953577428957,7
-2.03451329079875,36.9953577428776,7
-2.02906084021743,36.9953577428717,10
-2.02360838976237,36.9953577428787,10
-2.01815593921681,36.9953577428996,10
-2.01270348878278,36.9953577428805,10
-2.00725103828491,36.9953577428494,10
-2.00179858767466,36.9953577428621,10
-1.99634613727844,36.9953577428919,NA
-1.99089368671267,36.995357742885,NA
-1.98544123630409,36.9953577428696,NA
-2.52523383572435,37.0006690125687,NA
-2.51978138522189,37.0006690125948,NA
-2.5143289347654,37.0006690125799,NA
-2.50887648422152,37.0006690125796,NA
-2.50342403379242,37.0006690125952,NA
-2.49797158326079,37.0006690125729,NA
-2.49251913274554,37.0006690125685,NA
-2.48706668219659,37.0006690125829,NA
-2.48161423181588,37.0006690125625,NA
-2.47616178121922,37.0006690125629,NA
-2.47070933069295,37.0006690125854,NA
-2.46525688031177,37.0006690126035,NA
-2.45980442973464,37.0006690125908,NA
-2.45435197928827,37.0006690125758,NA
-2.44889952871432,37.0006690125868,NA
-2.44344707821429,37.0006690125702,NA
-2.43799462782298,37.0006690125816,NA
-2.43254217728139,37.0006690125947,NA
-2.42708972666616,37.0006690125832,NA
-2.42163727626226,37.0006690126028,11
-2.41618482576946,37.0006690125997,11
-2.41073237522222,37.000669012575,11
-2.40527992478046,37.000669012557,11
-2.39982747422732,37.0006690125468,11
-2.39437502372303,37.0006690125726,11
-2.3889225733013,37.0006690125806,11
-2.38347012270401,37.0006690125995,11
-2.37801767225876,37.0006690126027,11
-2.37256522174783,37.000669012591,11
-2.36711277124868,37.0006690125931,11
-2.36166032083674,37.0006690125824,11
-2.35620787025356,37.0006690125872,11
-2.35075541965925,37.0006690125814,11
-2.34530296925523,37.0006690125657,11
-2.33985051878271,37.0006690125686,11
-2.33439806823543,37.0006690125636,11
-2.32894561773008,37.0006690125516,11
-2.32349316730167,37.0006690125884,11
-2.31804071669142,37.0006690125929,11
-2.31258826631066,37.0006690125934,11
-2.30713581569091,37.0006690125909,11
-2.30168336528574,37.0006690125861,11
-2.29623091475264,37.0006690126076,13
-2.29077846425121,37.0006690125741,13
-2.2853260137742,37.0006690125688,13
-2.27987356318881,37.0006690125926,13
-2.27442111277966,37.0006690125916,13
-2.26896866224763,37.0006690125668,13
-2.26351621170968,37.0006690125738,13
-2.2580637612842,37.0006690126137,NA
-2.25261131075466,37.0006690125779,NA
-2.24715886023874,37.0006690125768,NA
-2.24170640977132,37.0006690126113,NA
-2.23625395921871,37.0006690125728,NA
-2.23080150878326,37.0006690125719,NA
-2.22534905820594,37.0006690125819,NA
-2.21989660781441,37.0006690125766,NA
-2.21444415718251,37.0006690125841,NA
-2.20899170680479,37.000669012578,NA
-2.20353925621387,37.0006690125592,NA
-2.19808680573641,37.0006690125561,NA
-2.19263435528179,37.0006690125969,NA
-2.18718190475859,37.0006690126003,NA
-2.18172945420113,37.0006690125674,NA
-2.17627700376928,37.0006690125811,NA
-2.17082455324643,37.0006690125875,NA
-2.16537210279256,37.0006690125602,NA
-2.1599196521907,37.0006690125549,NA
-2.15446720181027,37.0006690125724,NA
-2.14901475122482,37.0006690125863,NA
-2.14356230076233,37.00066901257,7
-2.13810985020518,37.0006690125792,7
-2.1326573997978,37.0006690125875,7
-2.12720494928131,37.0006690125683,7
-2.12175249869013,37.0006690125773,7
-2.11630004826754,37.0006690125879,7
-2.11084759775523,37.0006690125737,7
-2.10539514722924,37.0006690125629,7
-2.09994269672409,37.0006690125564,7
-2.09449024627418,37.000669012555,7
-2.0890377957464,37.0006690125597,7
-2.08358534525855,37.0006690125712,7
-2.07813289476164,37.0006690125905,7
-2.07268044424797,37.0006690125911,7
-2.06722799375205,37.0006690125737,7
-2.06177554326632,37.0006690125666,7
-2.05632309274126,37.0006690125708,7
-2.05087064221152,37.000669012587,7
-2.04541819175294,37.0006690125887,7
-2.03996574123298,37.0006690125767,7
-2.03451329081081,37.0006690125793,7
-2.02906084022868,37.00066901257,10
-2.02360838972975,37.0006690125769,10
-2.01815593922267,37.0006690125735,10
-2.01270348878395,37.0006690125881,10
-2.00725103832203,37.0006690125941,10
-2.00179858766274,37.0006690125649,10
-1.99634613725809,37.0006690125561,10
-1.99089368672443,37.0006690125687,NA
-1.98544123630492,37.0006690125759,NA
-2.5252338357014,37.0059802826589,NA
-2.51978138523913,37.0059802826365,NA
-2.51432893477927,37.0059802826311,NA
-2.50887648423065,37.0059802826163,NA
-2.50342403375317,37.0059802826204,NA
-2.49797158329712,37.0059802826446,NA
-2.4925191327304,37.0059802826352,NA
-2.48706668221213,37.0059802826205,NA
-2.4816142318186,37.005980282629,NA
-2.47616178120774,37.0059802826342,NA
-2.47070933070717,37.00598028261,NA
-2.46525688026684,37.005980282612,NA
-2.45980442975429,37.0059802826412,NA
-2.45435197928731,37.005980282644,NA
-2.44889952869129,37.0059802826487,NA
-2.44344707825114,37.0059802826563,NA
-2.43799462779293,37.0059802826404,NA
-2.43254217726619,37.0059802826569,11
-2.42708972670648,37.005980282652,11
-2.42163727623081,37.0059802826266,11
-2.41618482579034,37.0059802826366,11
-2.41073237525187,37.0059802826282,11
-2.40527992477584,37.0059802826299,11
-2.39982747422848,37.0059802826424,11
-2.39437502368685,37.0059802826395,11
-2.38892257330977,37.0059802826496,11
-2.38347012267186,37.0059802826462,11
-2.37801767231025,37.0059802826304,11
-2.37256522171394,37.0059802826305,11
-2.36711277125337,37.0059802826476,11
-2.361660320837,37.0059802826551,11
-2.35620787024754,37.005980282654,11
-2.35075541968727,37.0059802826454,11
-2.34530296927429,37.0059802826302,11
-2.33985051874919,37.0059802826369,11
-2.33439806827358,37.0059802826389,11
-2.32894561771276,37.0059802826372,11
-2.32349316726932,37.0059802826329,11
-2.31804071672627,37.0059802826268,11
-2.3125882662856,37.0059802826198,11
-2.3071358157301,37.0059802826132,11
-2.30168336522046,37.005980282635,11
-2.29623091479049,37.0059802826315,11
-2.29077846426516,37.0059802826311,13
-2.2853260137629,37.0059802826346,13
-2.27987356319271,37.0059802826156,13
-2.2744211127553,37.00598028263,13
-2.26896866227749,37.0059802826513,13
-2.26351621170846,37.0059802826255,13
-2.25806376125058,37.0059802826084,13
-2.25261131081264,37.0059802826282,13
-2.24715886017778,37.0059802826313,13
-2.24170640975721,37.005980282646,13
-2.23625395929199,37.0059802826457,NA
-2.23080150873337,37.0059802826313,NA
-2.22534905824059,37.0059802826313,NA
-2.21989660776485,37.0059802826464,NA
-2.21444415721469,37.0059802826503,NA
-2.20899170679176,37.0059802826438,NA
-2.20353925623794,37.0059802826553,NA
-2.19808680571258,37.0059802826583,NA
-2.19263435529225,37.0059802826263,NA
-2.18718190476007,37.005980282615,NA
-2.18172945423426,37.0059802826253,NA
-2.17627700370705,37.0059802826307,NA
-2.17082455325478,37.0059802826595,NA
-2.16537210282838,37.0059802826579,NA
-2.15991965221068,37.0059802826266,7
-2.15446720177132,37.0059802826215,7
-2.14901475120915,37.0059802826434,7
-2.1435623008105,37.0059802826384,7
-2.13810985014846,37.0059802826348,7
-2.13265739984396,37.0059802826335,7
-2.12720494926178,37.0059802826352,7
-2.1217524986871,37.005980282641,7
-2.1163000482797,37.0059802826244,7
-2.1108475977395,37.0059802826409,7
-2.10539514722606,37.0059802826641,7
-2.0999426967321,37.0059802826675,7
-2.09449024629205,37.0059802826519,7
-2.08903779573105,37.0059802826456,7
-2.08358534525043,37.0059802826494,7
-2.07813289475947,37.0059802826368,7
-2.07268044425037,37.0059802826361,7
-2.06722799375784,37.0059802826481,7
-2.06177554327403,37.0059802826464,7
-2.05632309274963,37.0059802826316,7
-2.05087064217749,37.0059802826323,7
-2.04541819175886,37.005980282649,7
-2.0399657412775,37.0059802826279,7
-2.03451329076724,37.0059802826247,10
-2.02906084026292,37.0059802826401,10
-2.0236083896733,37.0059802826477,10
-2.01815593928341,37.0059802826483,10
-2.01270348875138,37.0059802826153,10
-2.00725103832044,37.0059802826317,10
-2.00179858769077,37.0059802826436,10
-1.99634613723092,37.0059802826518,10
-1.99089368672434,37.0059802826571,NA
-1.98544123633083,37.005980282633,NA
-2.52523383569169,37.0112915522883,NA
-2.51978138526444,37.0112915523004,NA
-2.51432893475461,37.0112915523054,NA
-2.50887648423802,37.0112915523316,NA
-2.50342403374905,37.0112915523253,NA
-2.49797158328013,37.011291552315,NA
-2.49251913274052,37.0112915523289,NA
-2.4870666822479,37.0112915523135,NA
-2.48161423179492,37.0112915522971,NA
-2.47616178120652,37.0112915523082,NA
-2.47070933072695,37.0112915523203,NA
-2.46525688026422,37.011291552307,NA
-2.45980442972759,37.011291552297,NA
-2.45435197927689,37.0112915523186,NA
-2.44889952869568,37.0112915523178,NA
-2.44344707826879,37.0112915522957,11
-2.43799462778024,37.0112915523084,11
-2.43254217726362,37.0112915523019,11
-2.42708972671249,37.0112915523046,11
-2.42163727624385,37.0112915523175,11
-2.41618482576716,37.0112915523141,11
-2.41073237527433,37.0112915523229,11
-2.40527992475899,37.0112915523176,11
-2.39982747421249,37.0112915523266,11
-2.39437502371211,37.0112915523234,11
-2.38892257329113,37.011291552309,11
-2.38347012269152,37.0112915523117,11
-2.37801767232466,37.0112915523052,11
-2.37256522172169,37.0112915522906,11
-2.36711277125305,37.0112915522687,11
-2.36166032078517,37.0112915522953,11
-2.35620787026836,37.0112915523167,11
-2.35075541969548,37.0112915523063,11
-2.3453029692683,37.01129155232,11
-2.33985051876952,37.0112915523039,11
-2.33439806823501,37.0112915523139,11
-2.32894561773935,37.0112915523234,11
-2.32349316727583,37.0112915523061,11
-2.31804071671144,37.0112915523176,11
-2.31258826628955,37.0112915523317,11
-2.30713581575145,37.0112915523218,11
-2.30168336521602,37.0112915522889,11
-2.29623091480053,37.0112915522887,11
-2.29077846420455,37.0112915523222,11
-2.28532601379778,37.0112915523356,11
-2.27987356319573,37.0112915523297,13
-2.27442111276705,37.0112915523056,13
-2.26896866225479,37.0112915522916,13
-2.2635162117334,37.0112915523159,13
-2.25806376123806,37.0112915523248,13
-2.25261131080326,37.0112915523193,13
-2.2471588602117,37.0112915523002,13
-2.24170640974942,37.0112915522684,13
-2.23625395928303,37.0112915522797,13
-2.23080150872169,37.0112915523076,13
-2.22534905822483,37.0112915523256,13
-2.21989660778537,37.0112915523073,NA
-2.21444415722833,37.0112915522811,NA
-2.20899170675529,37.0112915523025,NA
-2.20353925623355,37.0112915523177,NA
-2.19808680573901,37.0112915523003,7
-2.19263435530617,37.0112915523059,7
-2.18718190471826,37.0112915523355,7
-2.18172945426088,37.0112915523351,7
-2.17627700371706,37.0112915523058,7
-2.17082455324676,37.0112915522757,7
-2.16537210280097,37.0112915523005,7
-2.1599196522462,37.0112915523264,7
-2.15446720174288,37.0112915523269,7
-2.14901475124093,37.0112915523028,7
-2.14356230077556,37.0112915523099,7
-2.13810985017105,37.0112915523216,7
-2.13265739983897,37.0112915523114,7
-2.12720494922794,37.0112915523351,7
-2.12175249874847,37.0112915523113,7
-2.11630004826769,37.0112915522956,7
-2.1108475977364,37.011291552289,7
-2.10539514718869,37.0112915522922,7
-2.09994269674287,37.0112915523063,7
-2.09449024630769,37.0112915523046,7
-2.08903779570845,37.0112915523155,7
-2.08358534527195,37.0112915523124,7
-2.07813289478195,37.0112915522962,7
-2.07268044423066,37.011291552295,7
-2.06722799373644,37.0112915523099,7
-2.06177554329155,37.0112915523142,7
-2.05632309276281,37.0112915523089,7
-2.05087064218512,37.0112915522946,7
-2.04541819175959,37.0112915522724,7
-2.03996574127006,37.0112915522979,10
-2.03451329075043,37.011291552317,10
-2.02906084027713,37.0112915523032,10
-2.02360838967548,37.0112915522849,10
-2.01815593927229,37.0112915522902,10
-2.01270348876753,37.0112915523199,10
-2.00725103827886,37.0112915523202,10
-2.00179858771577,37.0112915523192,10
-1.99634613719569,37.0112915523177,10
-1.99089368675313,37.0112915523165,NA
-1.98544123633867,37.0112915523167,NA
-2.52523383569362,37.0166028222437,NA
-2.51978138525477,37.0166028222366,NA
-2.51432893473172,37.0166028222529,NA
-2.50887648424213,37.0166028222391,NA
-2.50342403377855,37.0166028222233,NA
-2.49797158324991,37.0166028222341,NA
-2.49251913273273,37.0166028222451,NA
-2.48706668226061,37.0166028222572,NA
-2.48161423178516,37.0166028222717,NA
-2.47616178121408,37.0166028222621,NA
-2.47070933070888,37.0166028222568,NA
-2.46525688030236,37.0166028222569,NA
-2.45980442969502,37.0166028222633,NA
-2.45435197929748,37.0166028222496,NA
-2.44889952872594,37.0166028222172,NA
-2.44344707822374,37.0166028222489,11
